Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic),Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC22 Production from HFC23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems - Offshore Production,Petroleum and Natural Gas Systems - Processing,Petroleum and Natural Gas Systems - Transmission/Compression,Petroleum and Natural Gas Systems - Underground Storage,Petroleum and Natural Gas Systems - LNG Storage,Petroleum and Natural Gas Systems - LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,CO2 used for NH3 / Lime?,Supplier of CO2?,CEMS?
1013057,1.10E+11,MP 310 A (Complex ID # 23083),Offshore,LA,0,,,29.19,-88.68,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,15994.75,10550.1,5437.5,7.15,,,,,,,,,,10561.7,,,,,,,,,,,,,,,,,,5433.05,,,,,,,,,,,,,,,,,,,N,N,N
1011599,1.10E+11,MP 311 B (Complex ID # 22523),Offshore,LA,0,,,29.18,-88.74,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,14874.7,7672.5,7194.75,7.45,,,,,,,,,,7682.35,,,,,,,,,,,,,,,,,,7192.35,,,,,,,,,,,,,,,,,,,N,N,N
1010550,1.10E+11,MP Mine Operations LLC,Mountain Pass,CA,92366,67750 Bailey Road,SAN BERNARDINO COUNTY,35.47,-115.53,212299,C,Other,5909.17,5902.3,3,3.87,,,,,,,,,,5909.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003940,1.10E+11,MPM SILICONES LLC,FRIENDLY,WV,26146,10851 ENERGY HIGHWAY,TYLER COUNTY,39.49,-81.07,325199,C,Chemicals,33236.07,33200.7,16,19.37,,,,,,,,,,33236.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000062,1.10E+11,MT JEWETT COMPLEX,KANE,PA,16735,149 Temple Drive,MCKEAN COUNTY,41.7,-78.48,321219,C,Other,34336.72,34301.1,16.25,19.37,,,,,,,,,,34336.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006462,1.10E+11,MUNDY LANDFILL,MANSFIELD,LA,71052,2712 HWY 84 EAST,DE SOTO PARISH,32.06,-93.59,562212,HH,Waste,102157.25,,102157.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102157.25,,,,N,N,N
1003335,1.10E+11,MURRAY COUNTY LANDFILL,CHATSWORTH,GA,30705,6585 US HWY 411 SOUTH,MURRAY COUNTY,34.68,-84.74,562212,HH,Waste,53089,,53089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53089,,,,N,N,N
1007751,1.10E+11,MUSKEGON COUNTY SOLID WASTE FACILITY,RAVENNA,MI,49451,9366 APPLE AVE,MUSKEGON COUNTY,43.24,-86.01,562212,"C,HH",Waste,66035.2,25.2,66010,,,,,,,,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66010,,,,N,N,N
1003616,1.10E+11,MUSKOGEE COMMUNITY LNDFLL,MUSKOGEE,OK,74401,2801 S 54TH ST W,MUSKOGEE COUNTY,35.72,-95.43,562212,HH,Waste,105626,,105626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105626,,,,N,N,N
1010309,1.10E+11,MW Custom Paper LLC- Holston Landfill,Blountville,TN,37617,1631 Highway 75,SULLIVAN COUNTY,36.51,-82.39,322121,TT,Waste,22786,,22786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22786,N,N,N
1010110,1.10E+11,MW Custom Paper LLC- Paint St Landfill,Chillicothe,OH,45601,,ROSS COUNTY,39.25,-82.99,322121,TT,Waste,22270,,22270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22270,N,N,N
1000351,1.10E+11,"MW/MB, LLC",Clarksville,TN,37040,1900 Corporate Parkway Boulevard,MONTGOMERY COUNTY,36.6,-87.27,327212,"C,N",Minerals,27593.18,27575.1,8.25,9.83,,,,,,,,,,17785.58,,,,,,,,,9807.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012017,1.10E+11,Macheche Combustion Turbine,Dededo,GU,96929,"Lot 10142, Harmon Loop Road (Route 27)",,13.51,144.83,221112,C,Power Plants,45829.01,45672.2,46.25,110.56,,,,,,,,,,45829.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011677,1.10E+11,Macksville Compressor Station,Macksville,KS,67557,145 F Road,PAWNEE COUNTY,38.07,-98.97,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,40666.77,34821.1,5826,19.67,,,,,,,,,,34850.97,,,,,,,,,,,,,,,,,,,,5815.8,,,,,,,,,,,,,,,,,N,N,N
1010379,1.10E+11,Macland Disposal Center Commercial and Industrial Landfill,Moss Point,MS,39552,11300 Hwy 63,JACKSON COUNTY,30.51,-88.54,562212,HH,Waste,125762,,125762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125762,,,,N,N,N
1011793,1.10E+11,Macon Bibb Walker Road MSWL,MACON,GA,31210,920 11th Street,BIBB COUNTY,32.82,-83.62,562212,HH,Waste,52943.25,,52943.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52943.25,,,,N,N,N
1012015,1.10E+11,Macon LNG,Macon,GA,31217,258 Henderson Road,JONES COUNTY,32.9,-83.51,221210,"C,W-LNGSTG","Other,Petroleum and Natural Gas Systems",18757.23,18640.8,106,10.43,,,,,,,,,,18659.98,,,,,,,,,,,,,,,,,,,,,,97.25,,,,,,,,,,,,,,,N,N,N
1003774,1.10E+11,"Mad Dog. MMS Platform ID 02481, Complex ID 1215-1",Offshore,LA,0,,,27.19,-90.27,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,103243.42,98453.2,4681.75,108.47,,,,,,,,,,88552.82,,,,,,,,,,,,,,,,,,14690.6,,,,,,,,,,,,,,,,,,,N,N,N
1000753,1.10E+11,Maddox,HOBBS,NM,88240,9M W OF HOBBS ON HWY 62/180,Lea,32.71,-103.31,221112,"C,D",Power Plants,433937.08,433494.3,202,240.78,,,,,,,,,,140334.27,293602.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005489,1.10E+11,Madill Plant,Madill,OK,73446,10 Miles E. of Madill on Hwy 199,MARSHALL COUNTY,34.08,-96.59,211130,"C,W-PROC",Petroleum and Natural Gas Systems,28384.9,27238.6,1132,14.3,,,,,,,,,,21439.82,,,,,,,,,,,,,,,,,,,6945.08,,,,,,,,,,,,,,,,,,N,N,N
1001318,1.10E+11,Madison Generating Station,TRENTON,OH,45067,5657 KENNEL RD,Butler,39.45,-84.47,221112,D,Power Plants,219329.49,219107,101.5,120.99,,,,,,,,,,,219329.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010145,1.10E+11,MagRetech LLC,Bellevue,OH,44811,301 Count Road 177,SANDUSKY COUNTY,41.28,-82.89,331492,"C,T",Metals,70169.91,3163.93,1.5,1.79,10367.5,,56635.2,,,,,,,3040.99,,,,,,,,,,,,,,,67128.93,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001325,1.10E+11,Magic Valley Generating Station,EDINBURG,TX,78539,3333 N MCCOLL RD,Hidalgo,26.34,-98.19,221112,D,Power Plants,1241960.3,1240698.8,575.5,686,,,,,,,,,,,1241960.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000185,1.10E+11,Magnet Cove Generating Station,MALVERN,AR,72104,410 HENDERSON ROAD,Hot Spring,34.43,-92.83,221112,D,Power Plants,657260.36,656592.9,304.5,362.96,,,,,,,,,,,657260.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005534,1.10E+11,Magnitude 7 Metals LLC,Marston,MO,63866,391 St. Jude Industrial Park,NEW MADRID COUNTY,36.51,-89.56,331313,"C,F",Metals,519984.18,323191,11,13.11,,196769.06,,,,,,,,23227.91,,,496756.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000457,1.10E+11,Magnolia,BURBANK,CA,91502,164 WEST MAGNOLIA BOULEVARD,Los Angeles,34.18,-118.32,221112,"C,D",Power Plants,541925.39,541375.2,251,299.19,,,,,,,,,,40.5,541884.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003483,1.10E+11,Magnolia Amine Plant,Ringgold,LA,71068,5052 Highway 371,BIENVILLE PARISH,32.27,-93.3,213112,"C,W-PROC",Petroleum and Natural Gas Systems,312696.93,311011.8,1622.25,62.88,,,,,,,,,,99174.78,,,,,,,,,,,,,,,,,,,213522.15,,,,,,,,,,,,,,,,,,N,N,N
1000821,1.10E+11,Magnolia Facility,ASHLAND,MS,38603,352 HIGHWAY 4 WEST,Benton,34.84,-89.2,221112,"C,D",Power Plants,2148172.66,2145991.2,995.13,1186.34,,,,,,,,,,140.18,2148032.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012494,1.10E+11,"Magnolia LNG, LLC",Lake Charles,LA,70605,3930 Henry Pugh Blvd,CALCASIEU PARISH,30.1,-93.3,221210,"C,W-LNGIE",Petroleum and Natural Gas Systems,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,N,N,N
1003357,1.10E+11,Magnolia Landfill,Monroe,LA,71213,,OUACHITA PARISH,32.48,-91.99,562212,"C,HH",Waste,28450.5,176,28274.5,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28274.5,,,,N,N,N
1008279,1.10E+11,Main Pass 300 B,Covington,LA,70433,,ST. TAMMANY PARISH,29.15,-88.47,211130,"C,W-OFFSH",Petroleum and Natural Gas Systems,32160.89,28417.3,3727.5,16.09,,,,,,,,,,28445.99,,,,,,,,,,,,,,,,,,3714.9,,,,,,,,,,,,,,,,,,,N,N,N
1008281,1.10E+11,Main Pass 41 B O BB,Offshore,LA,0,,,29.4,-88.97,211130,"C,W-OFFSH",Petroleum and Natural Gas Systems,65927.48,32031.6,33878,17.88,,,,,,,,,,32049.28,,,,,,,,,,,,,,,,,,33878.2,,,,,,,,,,,,,,,,,,,N,N,N
1008282,1.10E+11,Main Pass 42 D L M,Offshore,LA,0,,,29.4,-89.03,211130,"C,W-OFFSH",Petroleum and Natural Gas Systems,48634.05,27820.8,20797.75,15.5,,,,,,,,,,27841.8,,,,,,,,,,,,,,,,,,20792.25,,,,,,,,,,,,,,,,,,,N,N,N
1010147,1.10E+11,Main Pass 61B Platform,Offshore,LA,0,,,29.3,-88.92,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,15556.41,8769.3,6781.75,5.36,,,,,,,,,,8776.71,,,,,,,,,,,,,,,,,,6779.7,,,,,,,,,,,,,,,,,,,N,N,N
1007422,1.10E+11,Maine Independence Station,VEAZIE,ME,4401,125 SHORE ROAD,Penobscot,44.82,-68.71,221112,"C,D",Power Plants,78207.96,78128.5,36.25,43.21,,,,,,,,,,3784.04,74423.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006918,1.10E+11,Mainline Compressor Station,Bryceland,LA,71008,"HWY 9, W 2.7 MI S OF Bryceland",,32.41,-92.98,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,16020.95,13302.5,2711,7.45,,,,,,,,,,13313.1,,,,,,,,,,,,,,,,,,,,2707.85,,,,,,,,,,,,,,,,,N,N,N
1008826,1.10E+11,Majorsville Gas Plant,Dallas,WV,26036,1700 Majorsville Road,MARSHALL COUNTY,39.96,-80.52,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",144460.72,139350.6,5031.75,78.37,,,,,,,,,,135556.74,,,,,,,,,,,,,,,,,,,8903.98,,,,,,,,,,,,,,,,,,N,N,N
1013689,1.10E+11,Makena Gas Plant,Briggsdale,CO,80611,,WELD COUNTY,40.63,-104.26,237120,"C,W-PROC",Petroleum and Natural Gas Systems,37509.63,37280.3,211.75,17.58,,,,,,,,,,30142.64,,,,,,,,,,,,,,,,,,,7367,,,,,,,,,,,,,,,,,,N,N,N
1000458,1.10E+11,"Malaga Power, LLC",FRESNO,CA,93725,2611 E NORTH AVE,Fresno,36.69,-119.74,926130,D,Power Plants,7200.07,7192.4,3.5,4.17,,,,,,,,,,,7200.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007318,1.10E+11,Malburg Generating Station,VERNON,CA,90058,2715 WEST 50TH ST,Los Angeles,34,-118.22,221112,D,Power Plants,274393.28,274114.9,127,151.38,,,,,,,,,,,274393.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008432,1.10E+11,Maljamar Gas Plant,Maljamar,NM,88264,1001 Conoco Road,LEA COUNTY,32.81,-103.77,211130,"C,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems",58329.27,47244.46,11058.44,26.37,,,,,,,,,,44221.41,,,,,,,,,,,,,,,,,,,14107.86,,,,,,,,,,,,,,,,,,N,N,N
1002451,1.10E+11,Mallet CO2 Recovery Plant,Sundown,TX,79372,,HOCKLEY COUNTY,33.46,-102.56,211120,"C,W-PROC",Petroleum and Natural Gas Systems,68679.18,68565.7,81,32.48,,,,,,,,,,56837.74,,,,,,,,,,,,,,,,,,,11841.45,,,,,,,,,,,,,,,,,,N,N,N
1000440,1.10E+11,Malteurop North America Inc,Milwaukee,WI,53215,3830 W Grant St,MILWAUKEE COUNTY,43,-87.96,311213,C,Other,8589.07,8580.3,4,4.77,,,,,,,,,,8589.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000441,1.10E+11,Malteurop North America Inc,Great Falls,MT,59404,2800 Great Bear Avenue,CASCADE COUNTY,47.54,-111.41,311213,C,Other,27301.15,27273.2,12.75,15.2,,,,,,,,,,27301.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007255,1.10E+11,Manatee,PARRISH,FL,34219,19050 STATE ROAD 62,Manatee,27.61,-82.35,221112,D,Power Plants,4041430.05,4037225,1895.25,2309.8,,,,,,,,,,,4041430.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000905,1.10E+11,Manchester Street,PROVIDENCE,RI,2903,40 POINT ST,Providence,41.82,-71.4,221112,"C,D",Power Plants,732256.48,731505.4,341.63,409.45,,,,,,,,,,1529.22,730727.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001327,1.10E+11,Manchief Generating Station,BRUSH,CO,80723,14936 COUNTY ROAD 24,Morgan,40.22,-103.68,221112,"C,D",Power Plants,267561.01,267289.2,124,147.81,,,,,,,,,,905,266656.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000987,1.10E+11,Manitowoc,MANITOWOC,WI,54220,701 Columbus Street,Manitowoc,44.08,-87.66,221112,"C,D",Power Plants,134187.48,131940.7,851.25,1395.53,,,,,,,,,61281.6,6651.52,127535.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000437,1.10E+11,Mankato Energy Center,MANKATO,MN,56001,1 FAZIO LANE,Blue Earth,44.2,-94.01,221112,"C,D",Power Plants,1129032.82,1127886.4,523,623.42,,,,,,,,,,643.55,1128389.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008969,1.10E+11,Mansfield Compressor Station,Pleasant Hill,LA,71065,2504 Louisiana Highway 174,SABINE PARISH,31.8,-93.51,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,137492.35,132717.6,4700.25,74.5,,,,,,,,,,132847.3,,,,,,,,,,,,,,,,,,,,4645.05,,,,,,,,,,,,,,,,,N,N,N
1013218,1.10E+11,Marana Regional Landfill,Marana,AZ,85653,14508 West Avra Valley Road,PIMA COUNTY,32.39,-111.28,562212,"C,HH",Waste,43015.75,2.5,43013.25,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43013.25,,,,N,N,N
1003564,1.10E+11,Marathon El Paso Refinery,EL PASO,TX,79905,212 North Clark Street,EL PASO COUNTY,31.77,-106.41,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",834360.26,828821.7,3655.5,1883.06,,,,,,,,,,599759.84,,,,,,,,,,,55231.6,,,,,,,,,,,,,,179368.82,,,,,,,,,,,,N,N,N
1005966,1.10E+11,Marathon Mandan Refinery,Mandan,ND,58554,900 Old Red Trail NE,MORTON COUNTY,46.85,-100.88,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",680577.76,674869,3802.75,1906.01,,,,,,,,,,433622.85,,,,,,,,,,,,,,,,,,,,,,,,,246954.9,,,,,,,,,,,,N,N,N
1011549,1.10E+11,Marathon Petroleum Corporation,Dickinson,ND,58601,3815 116th Avenue SW,DUNN COUNTY,47.09,-102.95,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",42129.26,41643,421,65.26,,,,,,,,,,33285.69,,,,,,,,,,,6827.6,,,,,,,,,,,,,,2015.97,,,,,,,,,,,,N,N,N
1001728,1.10E+11,"Marco Polo TLP, Green Canyon 608 Platform",Offshore,LA,0,,,27.36,-89.82,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,52365.01,48511.5,3796,57.51,,,,,,,,,,42278.98,,,,,,,,,,,,,,,,,,10086.03,,,,,,,,,,,,,,,,,,,N,N,N
1000269,1.10E+11,Marcus Hook Energy Center - MH750,Marcus Hook,PA,19061,100 Green Street,Delaware,39.81,-75.42,221112,D,Power Plants,1980805.56,1978794.4,917.5,1093.66,,,,,,,,,,,1980805.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011451,1.10E+11,Marianas Energy Company,Piti,GU,96915,180 Cabras Highway,GUAM,13.46,144.68,221112,C,Power Plants,417168.9,415804,403.25,961.65,,,,,,,,,,417168.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006781,1.10E+11,Marietta,Marietta,PA,17547,1462 River Road,LANCASTER COUNTY,40.06,-76.58,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,51419.62,48454,2938.5,27.12,,,,,,,,,,48500.47,,,,,,,,,,,,,,,,,,,,2919.15,,,,,,,,,,,,,,,,,N,N,N
1001530,1.10E+11,Marion,MARION,IL,62959,11543 LAKE OF EGYPT RD,Williamson,37.62,-88.96,221112,D,Power Plants,1240276.18,1230652.5,3519.75,6103.93,,,,,,,,,,,1240276.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010561,1.10E+11,Marion County Landfill,Jasper,TN,37347,700 Chasey Simpson Road,MARION COUNTY,35.04,-85.63,562212,HH,Waste,46830.75,,46830.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46830.75,,,,N,N,N
1008760,1.10E+11,Marion County Mine,Metz,WV,26585,151 Jonny Cake Branch Rd,MARION COUNTY,39.58,-80.36,212112,"C,FF",Other,1318032.14,2043.7,1315987.25,1.19,,,,,,,,,,2045.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315986.25,,,,,,N,N,N
1005808,1.10E+11,Marion County Preparation Plant,FAIRVIEW,WV,26570,,MARION COUNTY,39.61,-80.28,212112,C,Other,16719.78,16586.4,48.75,84.63,,,,,,,,,,16719.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004902,1.10E+11,Marion Ethanol LLC d/b/a Poet Biorefining - Marion,Marion,OH,43302,1660 Hillman Ford Road,MARION COUNTY,40.62,-83.16,325193,"C,PP","Other,Suppliers of CO2",128065.27,127933.2,60.25,71.82,,,,,,,,,,128065.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000051,1.10E+11,"Mariposa Energy, LLC",Byron,CA,94514,4887 Bruns Road,ALAMEDA COUNTY,37.8,-121.6,221112,D,Power Plants,61709.97,61647.5,28.5,33.97,,,,,,,,,,,61709.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000324,1.10E+11,Marlboro Paper Mill,Bennettsville,SC,29512,585 Willamette Rd,Marlboro,34.61,-79.79,322110,"AA,C",Pulp and Paper,108602.61,105183.8,738,2680.81,,,,,,,,,917354.4,65257.77,,,,,,,,,,,,,,,,,,,,,,,,,,,43344.84,,,,,,,,,,N,N,N
1006472,1.10E+11,"Marlin, Platform ID 02481, Complex ID 235-1",Offshore,LA,0,,,29.11,-87.94,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,90958.08,85820.2,5053.25,84.63,,,,,,,,,,78742.83,,,,,,,,,,,,,,,,,,12215.26,,,,,,,,,,,,,,,,,,,N,N,N
1013300,1.10E+11,Marquette Energy Center,Marquette,MI,49855,2200 Wright Street,MARQUETTE COUNTY,46.56,-87.43,221118,C,Power Plants,74844.41,74766,35.5,42.91,,,,,,,,,,74844.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005051,1.10E+11,"Marquis Energy - Wisconsin, LLC",NECEDAH,WI,54646,N9585 STATE ROAD 80,JUNEAU COUNTY,43.99,-90.07,325193,C,Other,109243.29,109130.4,51.5,61.39,,,,,,,,,,109243.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010654,1.10E+11,"Mars Petcare US, Inc.",Columbus,OH,43228,5115 Fisher Road,FRANKLIN COUNTY,39.97,-83.14,311111,C,Other,23243.71,23219.6,11,13.11,,,,,,,,,,23243.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005417,1.10E+11,"Mars Wrigley Confectionery US, LLC",HACKETTSTOWN,NJ,7840,700 HIGH STREET,WARREN COUNTY,40.86,-74.83,311352,C,Other,45285.08,45238.5,21.25,25.33,,,,,,,,,,45285.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011303,1.10E+11,Marsh Landing Generating Station,Antioch,CA,94509,3201-C Wilbur Avenue,CONTRA COSTA COUNTY,38.01,-121.76,221112,"C,D",Power Plants,163981.34,163815.3,75.75,90.29,,,,,,,,,,221.4,163759.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001160,1.10E+11,Marsh Run Generation Facility,Remington,VA,22734,12109 Lucky Hill Road,Fauquier,38.53,-77.77,221112,"C,D",Power Plants,324164.85,323835.2,150.25,179.4,,,,,,,,,,1313.7,322851.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001377,1.10E+11,Marshall,CALVERT CITY,KY,42029,6264 INDUSTRIAL PARKWAY,Marshall,37.03,-88.4,221112,D,Power Plants,17958.75,17934.1,9.75,14.9,,,,,,,,,,,17958.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000834,1.10E+11,Marshall,TERRELL,NC,28682,8320 EAST HWY 150,Catawba,35.6,-80.97,221112,"C,D",Power Plants,5592487.53,5547548.4,16440.5,28498.63,,,,,,,,,,9251.16,5583236.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008761,1.10E+11,Marshall County Mine,Cameron,WV,26033,57 Goshorn Woods Road,MARSHALL COUNTY,39.82,-80.6,212112,"C,FF",Other,1896716.67,33833.1,1862864.5,19.07,,,,,,,,,,33868.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862848.5,,,,,,N,N,N
1010983,1.10E+11,Marshall County Sanitary Landfill,Marshalltown,IA,50158,2313 Marshalltown Blvd,MARSHALL COUNTY,42.03,-92.98,562212,HH,Waste,28773.75,,28773.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28773.75,,,,N,N,N
1001013,1.10E+11,Martin,INDIANTOWN,FL,34956,21900 SW WARFIELD BLVD,Martin,27.05,-80.56,221112,"C,D",Power Plants,4241413.91,4237102.9,1965.75,2345.26,,,,,,,,,,459.95,4240953.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013789,1.10E+11,Martin County Gas Plant,Stanton,TX,79782,2718 CR 2500,MARTIN COUNTY,32.15,-101.93,211130,"C,W-PROC",Petroleum and Natural Gas Systems,19993.52,19972.7,9.5,11.32,,,,,,,,,,19993.52,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,N,N,N
1001465,1.10E+11,Martin Drake,COLORADO SPRINGS,CO,80903,700 S CONEJOS ST,El Paso,38.82,-104.83,221112,"C,D",Power Plants,461754.61,458484.6,1201,2069.01,,,,,,,,,,365.65,461388.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007504,1.10E+11,Martin Lake,Tatum,TX,75691,8850 FM 2658 North,Rusk,32.26,-94.57,221112,"C,D",Power Plants,13518397.12,13416313,37339.75,64744.37,,,,,,,,,,9.8,13518387.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000892,1.10E+11,Martins Creek,BANGOR,PA,18013,6605 FOUL RIFT ROAD,Northampton,40.8,-75.11,221112,"C,D",Power Plants,261006.85,260740.6,117.25,149,,,,,,,,,,1119.4,259887.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004565,1.10E+11,Martinsville Sanitary Landfill,Martinsville,VA,24114,225 Arden Circle,MARTINSVILLE CITY,36.69,-79.87,562212,"C,HH",Waste,21274.41,1293.9,19974.25,6.26,,,,,,,,,1552.9,1303.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19971.25,,,,N,N,N
1013723,1.10E+11,Maryneal Compressor Station,Dallas,TX,75240,5430 LBJ Freeway,DALLAS COUNTY,32.93,-96.82,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,36253.07,35654.1,579,19.97,,,,,,,,,,35690.12,,,,,,,,,,,,,,,,,,,,562.95,,,,,,,,,,,,,,,,,N,N,N
1012407,1.10E+11,Masonite Corporation,MARSHFIELD,WI,54449,1401 East 4th St.,WOOD COUNTY,44.66,-90.16,321911,C,Other,25320.03,25272.6,15.25,32.18,,,,,,,,,1579.1,25320.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
